,Name,Address,lng,lat,Type
173,Roots Cafe仁愛店,106台灣台北市大安區仁愛路四段101號2樓,121.5482619,25.0387136,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
174,Hoto Cafe,10491台灣台北市中山區南京東路一段13巷7弄6號,121.5242763,25.0534892,"['cafe', 'food', 'point_of_interest', 'establishment']"
175,咖啡方桌Café Fundoor,106台灣台北市大安區大安路二段55號,121.5462302,25.0311982,"['cafe', 'food', 'point_of_interest', 'establishment']"
176,CITY CAFE,231台灣新北市新店區,121.5373616,24.9616555,"['cafe', 'food', 'point_of_interest', 'establishment']"
177,C' You Café,10491台灣台北市中山區大直街號14,121.545097,25.085059,"['cafe', 'food', 'point_of_interest', 'establishment']"
178,85度c咖啡蛋糕麵包店-中和圓通店,235台灣新北市中和區中正路226號,121.4963689,24.9941342,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
179,彼得好咖啡 古亭店,100台灣台北市中正區羅斯福路二段132號,121.5228971,25.026067,"['cafe', 'food', 'point_of_interest', 'establishment']"
180,沐樂咖啡-信義店,106台灣台北市大安區信義路二段86巷3號,121.5265407,25.0339405,"['cafe', 'food', 'point_of_interest', 'establishment']"
181,怡客咖啡 桃園機場店,33758台灣桃園市大園區航站南路15號,121.2359584,25.0778637,"['cafe', 'food', 'point_of_interest', 'establishment']"
182,共坐 CoSpace - Cafe & Work / 場地租借,320台灣桃園市中壢區大仁五街35號,121.240279,24.9563502,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
183,Piepai Cafe' 中壢店,320台灣桃園市中壢區莒光路89號,121.2368422,24.9517366,"['cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
184,上咖啡,330台灣桃園市桃園區慈文路160號,121.3043797,25.0094725,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
185,Cafe' de Corner,100台灣台北市中正區羅斯福路二段36巷1號,121.52136,25.028127,"['cafe', 'food', 'point_of_interest', 'establishment']"
186,黑川郁咖啡,100台灣台北市中正區林森南路142號號,121.5182429,25.0331916,"['cafe', 'food', 'point_of_interest', 'establishment']"
187,Congrats Café,10681台灣台北市大安區文昌街49號,121.5505809,25.0328791,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
188,行者咖啡館,200台灣基隆市仁愛區愛二路No. 45號3樓,121.7421098,25.1293261,"['cafe', 'food', 'point_of_interest', 'establishment']"
189,white cafe,106台灣台北市大安區龍生里,121.5427093,25.0261583,"['cafe', 'food', 'point_of_interest', 'establishment']"
190,小意思Bar-大直att No worries cafe,104台灣台北市中山區敬業三路123號2樓,121.5554643,25.0810846,"['cafe', 'food', 'point_of_interest', 'establishment']"
191,名星C.H. Cafe/Hair,200台灣基隆市仁愛區光二路14號,121.7367507,25.126897,"['cafe', 'food', 'point_of_interest', 'establishment']"
192,85度C咖啡蛋糕飲料(信義通化店),106台灣台北市大安區信義路四段265巷32號,121.555031,25.034885,"['cafe', 'food', 'point_of_interest', 'establishment']"
193,La'La cafe,242台灣新北市新莊區,121.44032,25.0342063,"['cafe', 'food', 'point_of_interest', 'establishment']"
194,Toasteria Cafe 吐司利亞,106台灣台北市大安區信義路二段200號,121.530352,25.033455,"['restaurant', 'food', 'point_of_interest', 'establishment']"
195,Slipper Cafe 拖鞋咖啡,112台灣台北市北投區大同街15號,121.49923,25.132782,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
196,白水 café-restaurant,251台灣新北市淡水區三民街14號,121.4389722,25.1715648,"['cafe', 'food', 'point_of_interest', 'establishment']"
197,Cafe Ballet 芭蕾咖啡館,105台灣台北市松山區民生東路五段36巷8弄62號,121.5604572,25.0571614,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
198,85度C咖啡蛋糕飲料麵包(台北和平東店),106台灣台北市大安區和平東路三段342號,121.5574032,25.0196682,"['cafe', 'food', 'point_of_interest', 'establishment']"
199,四維咖啡商號 Cafe 4 Way,220台灣新北市板橋區四維路104號,121.4658128,25.0245073,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
200,青蜂俠咖啡館,23147台灣新北市新店區新店路108號,121.5371717,24.9546866,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
201,阿德雷得咖啡,10491台灣台北市中山區錦州街4巷3號,121.52354,25.0597709,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
202,Ming Yi Cafe=handmade=銘溢手作咖啡,"1 No. 3號, 光正街16巷板橋區新北市台灣 22050",121.462961,25.0173686,"['cafe', 'food', 'point_of_interest', 'establishment']"
203,85度c咖啡蛋糕麵包店-土城裕民店,236台灣新北市土城區裕生路1號,121.4486204,24.987804,"['cafe', 'food', 'point_of_interest', 'establishment']"
204,放空自我咖啡館,115台灣台北市南港區富康街30號1樓,121.617111,25.05378,"['cafe', 'food', 'point_of_interest', 'establishment']"
205,La Chaudière Coffee 樂初咖啡,105台灣台北市松山區復興北路361巷6號,121.5453609,25.0603263,"['cafe', 'food', 'point_of_interest', 'establishment']"
206,Lost and Found it Cafe/Lounge 失物招領咖啡,"2, No. 2敦化南路一段161巷大安區台北市台灣 106",121.549472,25.043435,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
207,U優Cafe,"1 135號, 永貞路永和區新北市台灣 234",121.5165911,25.0041141,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
208,鴉埠咖啡YABOO,106台灣台北市大安區永康街41巷26號,121.5305962,25.030426,"['cafe', 'food', 'point_of_interest', 'establishment']"
209,85度C咖啡蛋糕飲料麵包(士林劍潭店),111台灣台北市士林區承德路四段31號,121.5226085,25.0806156,"['cafe', 'food', 'point_of_interest', 'establishment']"
210,日食 Eclipse cafe,320台灣桃園市中壢區九和六街5號,121.2238182,24.9652141,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
211,Mövenpick Café-莫凡彼台北臺大店,10673台灣台北市大安區羅斯福路四段85號,121.5367739,25.013051,"['cafe', 'food', 'point_of_interest', 'establishment']"
212,丹堤咖啡,106台灣台北市大安區永康街22號,121.529429,25.030997,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
213,代官山咖啡館,330台灣桃園市中央街3號,121.318024,24.994736,"['cafe', 'food', 'point_of_interest', 'establishment']"
214,東區 每日咖啡 Daily Cafe,106台灣台北市大安區仁愛路四段345巷5弄17號,121.5548174,25.0385035,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
215,常玉咖啡館(暫時歇業中),100台灣台北市中正區南海路49號號 4 樓,121.511227,25.031454,"['cafe', 'food', 'point_of_interest', 'establishment']"
216,伯朗咖啡館 中山三店,10491台灣台北市中山區中山北路三段6號,121.5219128,25.064165,"['cafe', 'food', 'point_of_interest', 'establishment']"
217,Triple Cafe,114台灣台北市內湖區成功路五段118號,121.6041202,25.0832177,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']"
218,典藏咖啡館府中15店,220台灣新北市板橋區府中路15號,121.459618,25.0093895,"['cafe', 'food', 'point_of_interest', 'establishment']"
219,Day Off Cafe 別家烘培咖啡,100台灣台北市中正區汀州路三段104巷6號,121.533143,25.014096,"['cafe', 'food', 'point_of_interest', 'establishment']"
220,Fun’s Cafe,330台灣桃園市桃園區勇一街6號,121.302783,24.9948952,"['cafe', 'food', 'point_of_interest', 'establishment']"
221,MC CAFE,236台灣新北市土城區,121.4527301,24.9852478,"['cafe', 'food', 'point_of_interest', 'establishment']"
222,cama café 淡水新市店,25152台灣新北市淡水區中山北路二段201號,121.4440443,25.1854885,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
223,義瑪卡多餐酒咖啡館 101店 iL Mercato Wine Cafe 101,110台灣台北市信義區信義路五段7號4樓,121.5644722,25.0339639,"['cafe', 'bar', 'food', 'point_of_interest', 'establishment']"
224,Kirby's Cafe & Bakery,106台灣台北市大安區新生南路三段104號,121.5328559,25.0168131,"['cafe', 'food', 'point_of_interest', 'establishment']"
225,In Cafe （Coffee / Tea / Light Food ),104台灣台北市中山區中山北路二段77巷11號一樓,121.5234333,25.057548,"['cafe', 'food', 'point_of_interest', 'establishment']"
226,十八洞art.cafe,324台灣桃園市平鎮區南豐路190巷20弄40號,121.2060458,24.901127,"['cafe', 'food', 'point_of_interest', 'establishment']"
227,老咖 Cafe,239台灣新北市鶯歌區仁愛路64號,121.3538972,24.9549408,"['cafe', 'food', 'point_of_interest', 'establishment']"
228,波赫士領地精品咖啡館,104台灣台北市中山區明水路441號,121.5497336,25.077514,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
229,路燈咖啡-師大店,106台灣台北市大安區浦城街4號,121.5268389,25.0244528,"['cafe', 'food', 'point_of_interest', 'establishment']"
230,Roots Cafe華泰名品城,320台灣桃園市中壢區春德路189號2樓,121.2128677,25.0140694,"['cafe', 'food', 'point_of_interest', 'establishment']"
231,半路咖啡 Halfway Cafe,106台灣台北市大安區羅斯福路三段269巷51弄9號,121.531603,25.020138,"['cafe', 'food', 'point_of_interest', 'establishment']"
232,O.L.O CAFÉ,10571台灣台北市松山區南京東路五段97號,121.560368,25.0517048,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
233,藝術咖啡館,100台灣台北市中正區北平東路7號,121.5223865,25.0470254,"['cafe', 'food', 'point_of_interest', 'establishment']"
234,不急咖啡 Bugee Café,106台灣台北市大安區敦化南路一段177巷11號,121.5499223,25.0431714,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
235,Ning’s Café,108台灣台北市萬華區萬大路423巷52號,121.5004929,25.0211952,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
236,Amo Cafe阿默咖啡台北土城店,236台灣新北市土城區忠承路109號1樓,121.4383678,24.9646414,"['cafe', 'food', 'point_of_interest', 'establishment']"
237,Louisa Coffee 路易．莎咖啡(大溪埔頂門市),335台灣桃園市大溪區員林路一段280號仁和國中天橋路口,121.2759845,24.8943771,"['cafe', 'food', 'point_of_interest', 'establishment']"
238,堤亞摩咖啡(板橋遠東百貨店),220台灣新北市板橋區中山路一段152號10樓,121.464423,25.01104,"['cafe', 'food', 'point_of_interest', 'establishment']"
239,Dine in cafe,10491台灣台北市中山區中山北路二段36巷11號1樓,121.5219295,25.054375,"['cafe', 'food', 'point_of_interest', 'establishment']"
240,點星咖啡 café l'étoile,106台灣台北市大安區忠孝東路三段248巷13弄12號1樓,121.5421066,25.0405945,"['cafe', 'food', 'point_of_interest', 'establishment']"
241,亞鷹咖啡館,324台灣桃園市平鎮區中豐路山頂段236號,121.2107963,24.898591,"['cafe', 'food', 'point_of_interest', 'establishment']"
242,AJ cafe,320台灣桃園市中壢區延平路138號,121.229126,24.963329,"['cafe', 'food', 'point_of_interest', 'establishment']"
243,85度C 樹林中山店,238台灣新北市樹林區中山路一段94號,121.4231163,24.9912869,"['cafe', 'food', 'point_of_interest', 'establishment']"
244,Fashion Weekend Café,10491台灣台北市中山區玉門街1號台北時尚新創中心,121.5220276,25.069184,"['cafe', 'food', 'point_of_interest', 'establishment']"
245,小公館 cafe,100台灣台北市中正區羅斯福路三段316巷8弄3號2樓,121.5326079,25.0157793,"['cafe', 'food', 'point_of_interest', 'establishment']"
246,BeYou.té Café咖啡館,"號, No. 267文化二路中壢區桃園市台灣 320",121.2505102,24.9776516,"['cafe', 'food', 'point_of_interest', 'establishment']"
247,BUNA CAF'E 布納咖啡館 林口店,333台灣桃園市龜山區復興一路243-1號,121.3635934,25.056854,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
248,mo² cafe,320台灣桃園市中壢區復華街216號,121.2482747,24.9746617,"['cafe', 'food', 'point_of_interest', 'establishment']"
249,cafe noote—板橋寵物友善咖啡廳|簡約風咖啡廳|文青咖啡廳|藝文咖啡廳|單品咖啡推薦|藝術咖啡廳推薦,22047台灣新北市板橋區文化路二段182巷3弄99號,121.4723669,25.0289751,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
250,咖啡黑潮,106台灣台北市大安區和平東路一段141巷9-1號,121.5306128,25.0278473,"['cafe', 'food', 'point_of_interest', 'establishment']"
251,莊稼Harvest Cafe,112台灣台北市北投區懷德街67號,121.5195202,25.113301,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
252,Dear Leslie café（張國榮主題咖啡館）,104台灣台北市中山區民生東路二段93巷2號,121.5308308,25.0581699,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
253,85度C咖啡蛋糕新莊幸福店,242台灣新北市新莊區福壽街76號,121.458447,25.049481,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
254,Tiamo Cafe堤亞摩咖啡 南西店,103台灣台北市大同區南京西路73號,121.5187421,25.0532254,"['cafe', 'food', 'point_of_interest', 'establishment']"
255,VELO CAFE 慕名咖啡館.拉茶.吐司,115台灣台北市南港區園區街6-6號,121.6134834,25.0591717,"['cafe', 'food', 'point_of_interest', 'establishment']"
256,Sugar Cafe Bar,103台灣台北市大同區民生西路350號2樓,121.510763,25.0568165,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
257,85度C咖啡蛋糕飲料烘培(內湖文德店),114台灣台北市內湖區文德路2號,121.5788477,25.0784832,"['cafe', 'bakery', 'food', 'point_of_interest', 'store', 'establishment']"
258,Yolo's Cafe 合江店,104台灣台北市中山區合江街182號1樓,121.539129,25.061188,"['cafe', 'food', 'point_of_interest', 'establishment']"
259,Louisa Coffee 路易．莎咖啡(桃園大湳店),33457台灣桃園市八德區廣福路20巷54號,121.299273,24.9603689,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
260,小意思BAR - No Worries Cafe,100台灣台北市中正区延平南路13號1A號,121.510898,25.0461209,"['cafe', 'food', 'point_of_interest', 'establishment']"
261,可可咖啡館 Coco café,247台灣新北市蘆洲區長樂路180號,121.4629957,25.0915421,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
262,伴鹿咖啡 DeerFriend Café,"4, No. 203號敦化南路二段大安區台北市台灣 106",121.5493621,25.0263019,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
263,RUNA CAFÉS 嚕娜咖啡 桃園中正店,33047台灣桃園市桃園區中正路599號,121.304537,25.004497,"['cafe', 'food', 'point_of_interest', 'establishment']"
264,隱家茶寮 Hideaway Cafe,221台灣新北市汐止區龍安路202巷36號,121.6523097,25.0634753,"['restaurant', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
265,CAFE RACO,10491台灣台北市中山區民生東路二段147巷1號1樓,121.5349366,25.0585287,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
266,時咖啡｜套餐｜下午茶｜有插座｜不限時間,241台灣新北市三重區大仁街5號,121.491743,25.063825,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
267,流石咖啡 Sasuga Café,320台灣桃園市中壢區福州二街412-1號,121.232198,24.9676853,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
268,秘氏珈琲 Café Chamber,106台灣台北市大安區浦城街4巷30號,121.5254275,25.0245458,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
269,Louisa Coffee 路易．莎咖啡(桃園南平店),330台灣桃園市桃園區南平路332號,121.298294,25.018265,"['cafe', 'food', 'point_of_interest', 'establishment']"
270,Dehors Café 域外咖啡,100台灣台北市中正區中華路一段9巷21號,121.510822,25.047131,"['cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment']"
